ID_ALUNO,ANO,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE_2024,DEFAS_UNICA,DELTA_IDA
RA-1605,2024,5.0,2.5,5.0694444443333335,0.0,7.51,7.5,7.028,4.920488888866667,-1.0,
RA-1606,2024,5.0,2.5,5.148148148,8.334,7.51,7.8125,7.132,5.8216796296,-2.0,
RA-1607,2024,5.0,0.0,6.222222222333333,5.833,5.635,6.5625,6.762,4.899894444466667,-1.0,
RA-1608,2024,10.0,5.0,7.199074074333335,8.751,7.51,6.40625,6.83,7.072539814866667,0.0,
RA-1609,2024,5.0,6.0,9.666666666666666,8.334,7.51,7.708333333,7.943333333,7.577233333233334,-2.0,
RA-161,2023,10.0,5.8,7.3,0.0,2.52,8.125,7.795,,1.0,-1.1000000000000005
RA-161,2024,10.0,4.0,7.965686274666666,8.751,6.26,7.96875,7.836666667,7.258445588333334,0.0,-1.7999999999999998
RA-1610,2024,5.0,5.166666666666667,7.753697970666667,9.168,7.51,7.291666667,6.106666667,6.7023729275666675,-2.0,
RA-1611,2024,5.0,4.5,8.361426442,7.083,7.51,7.5,5.886666667,6.4589186218000005,-2.0,
RA-1612,2024,5.0,6.166666666666667,8.523809523666666,6.666,7.51,7.708333333,6.94,7.014528571366666,-2.0,
RA-1613,2024,5.0,3.0,7.1428571430000005,8.334,7.51,7.291666667,6.216666667,6.085471428700001,-2.0,
RA-1614,2024,5.0,6.5,6.574494949666668,7.5,7.51,7.5,7.11,6.787898989933334,-1.0,
RA-1615,2024,10.0,8.333333333333334,9.833333333333334,7.917,7.51,7.5,7.4575,8.417533333333333,0.0,
RA-1616,2024,5.0,6.166666666666667,8.436274509666667,8.334,7.51,7.1875,7.12,7.147738235266668,-1.0,
RA-1617,2024,5.0,3.25,5.571428571333333,0.0,7.51,6.875,6.1175,4.926285714266666,-1.0,
RA-1618,2024,5.0,6.333333333333333,7.908496732000001,8.334,7.51,7.5,6.83,7.0487660130666665,-1.0,
RA-1619,2024,10.0,4.25,9.259259259333334,7.501,7.51,7.5,7.205,7.393951851866667,1.0,
RA-1620,2024,5.0,5.166666666666667,6.666666666666667,8.751,7.51,7.5,7.05,6.652766666666667,-1.0,
RA-1621,2024,5.0,8.333333333333334,10.0,7.917,6.26,8.333333333,8.446666667,8.107033333366667,-1.0,
RA-1622,2024,5.0,9.666666666666666,10.0,8.334,7.51,8.333333333,7.89,8.429066666633334,-1.0,
RA-1623,2024,10.0,6.0,8.518518518666667,9.168,6.26,7.8125,7.666,7.7609537037333345,0.0,
RA-1624,2024,5.0,7.5,9.460317460333334,7.917,7.51,7.8125,7.636,7.743213492066667,-1.0,
RA-1625,2024,10.0,4.333333333333333,7.112887113,7.5,7.51,7.1875,6.896,6.888194089266667,0.0,
RA-1626,2024,10.0,7.333333333333333,9.696969697,8.751,7.51,8.28125,8.404,8.541085606066668,0.0,
RA-1627,2024,5.0,7.833333333333333,7.777777777666667,7.083,7.51,7.65625,8.172,7.481547222200001,-1.0,
RA-1628,2024,10.0,5.833333333333333,8.509823509666667,8.334,7.51,6.875,6.798,7.500131368600001,0.0,
RA-1629,2024,5.0,7.25,8.645502645666667,9.585,7.51,7.1875,7.266,7.560550529133334,-1.0,
RA-1630,2024,10.0,7.333333333333333,9.833333333333334,8.334,7.51,8.25,8.702,8.583133333333334,0.0,
RA-1631,2024,5.0,7.166666666666667,10.0,9.585,7.51,8.5,8.468,8.186433333333333,-1.0,
RA-1632,2024,10.0,6.666666666666667,10.0,9.168,7.51,7.75,8.066,8.389333333333335,0.0,
RA-164,2023,5.0,5.8,8.2,0.0,2.52,6.875,6.9625,,-1.0,-0.7000000000000002
RA-164,2024,5.0,5.666666666666667,8.084795321666666,9.585,6.26,6.25,6.886666667,6.837125731066667,-2.0,-0.13333333333333286
RA-165,2023,10.0,7.3,9.2,6.7,2.52,8.125,7.795,,0.0,-0.2999999999999998
RA-165,2024,10.0,8.5,9.431042884999998,7.5,7.51,7.96875,7.893333333,8.4627502436,0.0,1.2000000000000002
RA-166,2023,10.0,8.1,8.9,7.5,6.26,8.4375,7.4625,,0.0,0.0
RA-166,2024,10.0,8.266666666666667,9.246,8.334,6.5725,7.5,7.5,8.243183333333334,1.0,0.16666666666666785
RA-167,2023,5.0,7.9,9.9,8.8,5.0,7.96875,7.8375,,-2.0,0.0
RA-167,2024,5.0,8.166666666666666,9.473684210666667,8.751,6.26,8.375,8.334,8.033470175466666,-1.0,0.2666666666666657
RA-168,2023,10.0,4.7,9.6,0.0,6.89,6.5625,6.4225,,0.0,-1.2000000000000002
RA-170,2023,5.0,7.2,8.9,8.8,2.52,6.875,7.6725,,-2.0,2.3
RA-170,2024,5.0,8.0,8.5,9.168,5.635,7.604166667,8.028333333,7.646383333300001,-1.0,0.7999999999999998
RA-171,2023,5.0,5.2,7.2,7.5,5.0,7.1875,6.755,,-2.0,-0.2999999999999998
RA-171,2024,5.0,8.333333333333334,7.833333333333333,7.5,5.635,7.625,7.598,7.3289333333333335,-1.0,3.1333333333333337
RA-172,2024,10.0,6.933333333333334,9.8,8.751,6.57,7.5,7.5,8.128766666666667,1.0,
RA-173,2023,5.0,8.1,8.5,9.2,6.26,8.125,7.8775,,-2.0,0.1999999999999993
RA-174,2023,5.0,5.1,5.6,7.9,5.0,7.5,7.2125,,-2.0,0.6999999999999993
RA-175,2023,5.0,4.8,9.2,8.8,2.52,7.1875,7.085,,-1.0,-1.1000000000000005
RA-175,2024,5.0,8.5,9.473684210666667,10.002,6.26,7.5,7.766,8.024136842133334,-1.0,3.7
RA-176,2023,10.0,8.0,9.5,9.6,2.52,8.125,9.0025,,0.0,1.0999999999999996
RA-176,2024,10.0,8.833333333333334,9.545454545333333,9.585,6.26,8.59375,8.545,8.828632575733334,1.0,0.8333333333333339
RA-178,2023,10.0,5.9,8.7,7.9,2.52,7.65625,8.42,,0.0,-0.39999999999999947
RA-178,2024,10.0,4.166666666666667,8.739177489333334,9.585,6.26,7.625,6.53,7.234168831200001,0.0,-1.7333333333333334
RA-179,2023,10.0,6.4,9.4,8.8,7.52,8.59375,8.9225,,0.0,0.3000000000000007
RA-179,2024,10.0,8.166666666666666,9.407894737,9.168,9.38,8.75,8.44,8.932712280733334,1.0,1.7666666666666657
RA-180,2023,10.0,8.0,9.4,9.2,2.52,8.4375,8.92,,1.0,-0.09999999999999964
RA-180,2024,10.0,8.5,9.431818181666666,9.168,7.51,8.125,8.674,8.801463636333335,2.0,0.5
RA-181,2023,10.0,6.8,8.3,9.6,2.52,7.96875,8.2525,,0.0,0.0
RA-181,2024,10.0,4.333333333333333,8.737373737333334,7.5,6.26,7.625,8.436,7.439841414133334,0.0,-2.466666666666667
RA-183,2023,5.0,7.7,9.7,7.9,2.52,7.96875,8.795,,-1.0,3.9000000000000004
RA-183,2024,10.0,7.5,9.249011857666666,7.917,6.26,8.25,8.372,8.266902371533334,0.0,-0.20000000000000018
RA-184,2023,10.0,7.1,9.5,7.9,7.52,8.59375,8.5025,,1.0,-0.10000000000000053
RA-184,2024,10.0,8.166666666666666,8.696741854666667,8.751,6.26,7.96875,9.004,8.471456704266666,1.0,1.0666666666666664
RA-186,2023,10.0,6.9,9.7,7.5,2.52,7.96875,8.46,,0.0,0.3000000000000007
RA-186,2024,10.0,7.166666666666667,9.640151515,7.917,6.26,8.125,8.672,8.325963636333334,1.0,0.2666666666666666
RA-187,2023,10.0,6.9,9.9,7.5,2.52,7.96875,8.255,,0.0,1.1000000000000005
RA-187,2024,10.0,7.833333333333333,9.537037037,8.751,5.635,8.4375,9.06,8.568424074066666,0.0,0.9333333333333327
RA-189,2023,10.0,6.5,9.4,7.9,2.52,8.28125,8.3775,,0.0,-0.7000000000000002
RA-189,2024,10.0,8.166666666666666,10.0,10.002,6.255,6.875,8.2,8.586533333333334,0.0,1.666666666666666
RA-19,2023,5.0,7.8,9.4,7.9,5.63,7.75,8.1725,,-1.0,-0.20000000000000018
RA-190,2023,5.0,5.7,9.5,7.9,2.52,7.65625,7.9575,,-1.0,-0.5999999999999996
RA-191,2023,10.0,7.8,9.7,0.0,2.52,8.125,8.4625,,0.0,0.5999999999999996
RA-191,2024,10.0,6.3999999999999995,9.571,7.5,5.945,7.5,7.5,7.7887,2.0,-1.4000000000000004
RA-192,2023,5.0,6.5,6.2,8.8,5.0,7.1875,7.3775,,-2.0,3.8
RA-192,2024,5.0,7.166666666666667,6.363636363666667,8.334,7.51,7.125,6.9,6.882960606066668,-2.0,0.666666666666667
RA-193,2023,10.0,6.5,9.4,8.3,2.52,8.125,8.17,,1.0,-0.20000000000000018
RA-193,2024,10.0,7.0,9.848484848333333,8.751,6.26,8.4375,8.7525,8.465046969666668,1.0,0.5
RA-195,2023,10.0,6.0,9.2,7.1,2.52,8.4375,8.79,,0.0,-0.2999999999999998
RA-195,2024,10.0,7.833333333333333,9.682539682666667,7.5,6.26,7.96875,8.965,8.4690496032,1.0,1.833333333333333
RA-196,2023,10.0,6.2,9.0,7.9,2.52,8.28125,8.2125,,1.0,1.1000000000000005
RA-196,2024,10.0,8.0,9.689754689666666,8.751,7.51,8.75,8.9225,8.823550937933334,1.0,1.7999999999999998
RA-197,2023,10.0,7.2,9.8,8.3,2.52,7.96875,8.46,,1.0,-0.09999999999999964
RA-197,2024,10.0,8.333333333333334,9.848484848333333,7.5,6.26,7.96875,8.795,8.568238636333334,0.0,1.1333333333333337
RA-199,2023,5.0,8.5,7.6,9.2,7.51,7.96875,8.505,,-1.0,1.0
RA-199,2024,5.0,7.166666666666667,7.554824561666667,8.334,6.88,8.125,8.206,7.419398245666667,-1.0,-1.333333333333333
RA-200,2023,5.0,4.3,4.5,9.6,2.52,7.5,7.17,,-2.0,-1.2000000000000002
RA-202,2023,5.0,5.9,7.9,8.8,2.52,7.96875,8.005,,-1.0,0.5
RA-202,2024,5.0,7.5,7.880952381,8.334,6.26,7.65625,7.75,7.3512154762,-1.0,1.5999999999999996
RA-204,2023,10.0,7.1,7.9,8.8,2.52,8.28125,8.045,,0.0,-0.3000000000000007
RA-204,2024,10.0,7.5,6.827094474333333,9.168,6.26,7.125,8.5875,7.838218894866668,0.0,0.40000000000000036
RA-205,2023,5.0,6.6,7.6,9.6,4.38,7.03125,7.09,,-1.0,2.5
RA-211,2023,10.0,7.1,9.4,9.6,2.52,7.65625,8.71,,0.0,-0.5
RA-211,2024,10.0,7.0,9.379509379666667,9.585,7.51,7.25,7.866,8.283601875933334,0.0,-0.09999999999999964
RA-215,2023,10.0,6.9,6.6,8.8,2.52,7.96875,7.7125,,0.0,-0.8999999999999995
RA-215,2024,10.0,5.666666666666667,6.455627705333334,7.084,6.26,8.0,7.432,7.045258874400002,0.0,-1.2333333333333334
RA-217,2023,5.0,5.6,8.6,8.3,2.52,8.4375,8.5025,,-1.0,-1.5
RA-217,2024,5.0,7.833333333333333,8.917748917666666,8.334,6.26,7.125,6.994,7.4209164502,-1.0,2.2333333333333334
RA-218,2023,5.0,6.7,6.7,0.0,2.52,7.96875,7.88,,-1.0,2.7
RA-220,2023,10.0,6.1,7.6,8.8,2.52,7.1875,7.5475,,0.0,-0.40000000000000036
RA-220,2024,10.0,6.833333333333333,8.198051948,8.751,6.26,7.25,7.332,7.6987770562666675,0.0,0.7333333333333334
RA-221,2023,5.0,5.0,9.0,9.6,5.0,7.1875,7.38,,-2.0,-0.20000000000000018
RA-223,2023,5.0,3.8,4.5,0.0,7.52,7.5,7.1725,,-1.0,0.6999999999999997
RA-227,2023,10.0,6.9,7.5,9.6,5.63,8.28125,7.4625,,0.0,3.6000000000000005
RA-227,2024,10.0,6.5,8.097577276666668,9.585,9.38,7.5,7.54,8.074015455333335,0.0,-0.40000000000000036
RA-229,2023,10.0,7.8,9.8,9.2,2.52,8.28125,8.42,,1.0,0.8999999999999995
RA-229,2024,10.0,8.833333333333334,9.841269841333334,9.585,5.635,8.28125,8.8375,8.852545634933334,1.0,1.033333333333334
RA-234,2023,10.0,5.6,8.0,6.7,2.52,4.84375,5.595,,0.0,1.2999999999999998
RA-236,2023,10.0,4.5,7.5,10.0,7.52,7.1875,7.2975,,0.0,0.7999999999999998
RA-236,2024,10.0,4.5,7.890668700666666,9.168,6.26,6.875,6.362,6.980833740133334,0.0,0.0
RA-237,2023,5.0,6.7,9.5,8.3,2.52,8.125,8.96,,-1.0,-1.0999999999999996
RA-237,2024,5.0,7.666666666666667,9.689754689666666,8.751,6.26,7.916666667,8.336666667,7.931384271366667,-1.0,0.9666666666666668
RA-239,2023,5.0,7.0,8.4,0.0,5.0,8.125,7.6275,,-2.0,3.3
RA-239,2024,2.5,6.666666666666667,6.361737677333333,8.751,5.635,7.875,8.502,6.782180868800001,-3.0,-0.33333333333333304
RA-240,2023,10.0,4.8,6.7,7.1,2.52,6.875,6.9175,,0.0,0.09999999999999964
RA-241,2023,5.0,7.5,9.9,0.0,2.52,8.75,9.545,,-1.0,-0.20000000000000018
RA-241,2024,10.0,6.816666666666667,9.891666667,10.002,7.1975,7.5,7.5,8.311616666733334,2.0,-0.6833333333333327
RA-242,2023,10.0,7.9,9.7,7.1,2.52,8.59375,9.3775,,0.0,-0.29999999999999893
RA-242,2024,10.0,7.650000000000001,9.621,9.585,6.26,7.5,7.5,8.2887,2.0,-0.2499999999999991
RA-244,2023,10.0,7.3,8.8,0.0,2.52,8.125,8.8325,,1.0,-0.5
RA-244,2024,10.0,9.5,10.0,7.5,6.26,8.125,8.17,8.7225,1.0,2.2
RA-245,2023,5.0,8.1,10.0,0.0,2.52,8.75,9.5875,,-1.0,-0.3000000000000007
RA-245,2024,10.0,8.033333333333333,9.953333333,9.168,6.885,7.5,7.5,8.452633333266668,2.0,-0.06666666666666643
RA-246,2023,10.0,6.8,9.9,8.8,4.39,8.125,8.9175,,0.0,-0.7999999999999998
RA-246,2024,10.0,0.0,0.0,8.334,6.57,7.5,7.5,4.7404,2.0,-6.8
RA-247,2023,10.0,7.2,8.5,0.0,7.52,8.28125,7.5425,,0.0,1.4000000000000004
RA-247,2024,10.0,4.333333333333333,8.306595365666666,0.0,6.26,7.75,8.5875,6.646485739800001,0.0,-2.866666666666667
RA-249,2023,5.0,4.9,8.2,0.0,5.0,5.15625,6.545,,-2.0,2.0000000000000004
RA-249,2024,5.0,5.0,6.645021645,7.083,5.0,6.75,7.064,6.125104328999999,-2.0,0.09999999999999964
RA-250,2023,10.0,8.3,9.3,0.0,5.63,7.96875,8.625,,0.0,1.700000000000001
RA-250,2024,10.0,9.166666666666666,9.629629629666667,9.168,6.88,8.958333333,8.95,9.049892592566668,0.0,0.8666666666666654
RA-251,2023,5.0,5.3,8.0,9.6,2.52,7.34375,7.835,,-1.0,-1.0
RA-251,2024,5.0,4.5,8.612836439,8.751,5.63,6.875,7.326666667,6.7135006212,-1.0,-0.7999999999999998
RA-258,2024,10.0,2.5,6.944444444333333,7.084,7.51,7.34375,6.732,6.429063888866667,0.0,-2.3
RA-260,2023,10.0,6.1,9.9,9.2,7.52,7.34375,7.4175,,0.0,1.0999999999999996
RA-260,2024,10.0,7.0,9.674603174666666,8.751,7.51,7.875,8.502,8.448920634933334,0.0,0.9000000000000004
RA-262,2023,5.0,3.8,3.7,0.0,5.0,7.03125,6.05,,-2.0,0.3999999999999999
RA-262,2024,5.0,4.166666666666667,4.854560643666667,7.917,7.51,7.0,6.296,5.806145462066667,-2.0,0.36666666666666714
RA-267,2024,5.0,2.0,8.285533910333333,10.002,6.26,4.583333333,6.273333333,5.8963067819666675,-2.0,-0.7000000000000002
RA-269,2023,10.0,7.4,9.0,9.6,2.52,8.59375,8.7975,,0.0,-1.5
RA-269,2024,10.0,8.200000000000001,9.6,9.168,7.505,7.5,7.5,8.4773,2.0,0.8000000000000007
RA-27,2023,10.0,6.9,7.7,6.7,6.89,8.625,8.8825,,0.0,-1.0999999999999996
RA-270,2023,10.0,6.6,9.0,9.2,2.52,8.75,9.1275,,0.0,-1.3000000000000007
RA-270,2024,10.0,0.0,0.0,9.168,6.2575,7.5,7.5,4.79255,2.0,-6.6
RA-271,2023,5.0,5.9,9.3,0.0,2.52,8.125,7.7125,,-2.0,-1.1999999999999993
RA-271,2024,5.0,7.333333333333333,8.958333333333334,9.168,6.26,7.5,6.7475,7.400633333333334,-1.0,1.4333333333333327
RA-273,2023,5.0,5.0,7.4,7.9,2.52,7.8125,7.6275,,-1.0,2.0
RA-273,2024,5.0,4.5,7.323153899,9.168,6.26,8.125,6.896,6.5991307798,-1.0,-0.5
RA-274,2023,10.0,7.5,9.5,7.5,5.63,7.65625,8.295,,1.0,-0.5999999999999996
RA-274,2024,10.0,9.333333333333334,9.648148147999999,8.334,5.635,8.125,8.226666667,8.651029629666667,2.0,1.833333333333334
RA-276,2023,10.0,5.5,8.5,6.3,2.52,7.03125,6.585,,0.0,1.2000000000000002
RA-277,2023,5.0,5.5,9.9,8.3,7.52,8.125,8.7525,,-1.0,-1.9000000000000004
RA-277,2024,10.0,6.8999999999999995,9.741666667,8.334,6.5725,7.5,7.5,8.0689833334,2.0,1.3999999999999995
RA-278,2023,10.0,5.6,9.8,0.0,5.63,8.75,8.3775,,1.0,-0.40000000000000036
RA-278,2024,10.0,9.333333333333334,9.855072463666666,9.168,7.51,8.125,7.946666667,8.907314492800001,1.0,3.7333333333333343
RA-279,2023,10.0,8.9,10.0,8.8,6.27,8.75,9.2125,,0.0,-0.1999999999999993
RA-279,2024,10.0,9.333333333333334,10.0,9.168,7.51,8.333333333,8.726666667,9.113133333366667,1.0,0.43333333333333357
RA-280,2023,10.0,6.5,9.5,6.7,7.52,8.28125,8.7125,,0.0,-0.5999999999999996
RA-280,2024,10.0,9.333333333333334,9.855072463666666,7.917,6.26,8.333333333,8.67,8.822714492700001,1.0,2.833333333333334
RA-283,2023,5.0,6.8,9.5,8.3,7.52,7.03125,7.5025,,-2.0,1.2000000000000002
RA-283,2024,5.0,8.0,9.761904762,8.751,6.885,7.8125,7.736,7.9444309524,-2.0,1.2000000000000002
RA-285,2023,2.5,4.7,4.6,8.3,2.52,7.65625,7.13,,-3.0,1.9000000000000004
RA-286,2023,5.0,4.7,7.5,0.0,5.0,8.125,7.3375,,-1.0,1.7000000000000002
RA-286,2024,5.0,3.1666666666666665,4.031862745000001,6.666,6.26,7.34375,5.7825,5.123180882333333,-1.0,-1.5333333333333337
RA-287,2023,2.5,3.9,4.8,0.0,2.52,4.21875,5.375,,-4.0,2.8
RA-291,2023,10.0,7.1,8.6,8.8,7.52,8.90625,9.21,,0.0,-0.9000000000000004
RA-291,2024,10.0,6.166666666666667,9.737666667,8.751,6.26,7.5,7.5,7.9319666667333335,2.0,-0.9333333333333327
RA-295,2023,5.0,7.7,8.8,8.8,2.52,9.0625,9.005,,-1.0,0.7999999999999998
RA-298,2023,5.0,5.5,8.6,9.6,2.52,7.5,7.7525,,-1.0,0.2999999999999998
RA-299,2023,10.0,6.1,9.6,0.0,2.52,7.96875,8.005,,0.0,-0.7000000000000002
RA-299,2024,10.0,8.166666666666666,8.963768115999999,8.751,6.26,7.5,7.5,8.177186956533333,1.0,2.0666666666666664
RA-300,2023,5.0,4.5,7.5,5.0,2.52,6.40625,6.5875,,-2.0,1.4
RA-301,2023,10.0,5.2,5.4,9.2,7.52,6.71875,6.465,,0.0,-1.0999999999999996
RA-301,2024,10.0,9.0,7.4947368423333325,9.168,7.51,8.020833333,8.21,8.410830701766667,0.0,3.8
RA-302,2023,5.0,4.3,7.3,0.0,5.0,7.5,6.255,,-2.0,-0.5
RA-303,2023,5.0,5.1,7.3,0.0,7.52,7.65625,7.05,,-2.0,1.1999999999999997
RA-303,2024,5.0,5.666666666666667,3.9520467836666664,8.751,7.51,6.875,7.535,6.2443426900666665,-2.0,0.5666666666666673
RA-304,2023,5.0,5.7,8.8,0.0,5.0,7.8125,7.835,,-2.0,1.4000000000000004
RA-304,2024,2.5,7.166666666666667,7.826890756333333,10.002,7.51,6.875,5.825,6.852411484600001,-3.0,1.4666666666666668
RA-305,2023,5.0,5.2,8.9,0.0,7.52,7.65625,7.75,,-2.0,0.40000000000000036
RA-305,2024,5.0,4.833333333333333,7.898550724666666,8.334,6.26,7.8125,7.03,6.693026811600001,-1.0,-0.36666666666666714
RA-306,2023,5.0,4.0,7.9,0.0,6.26,7.34375,7.46,,-1.0,-1.2000000000000002
RA-306,2024,5.0,2.8333333333333335,7.699561403666666,7.917,7.51,7.34375,6.4125,6.1661539474,-1.0,-1.1666666666666665
RA-307,2023,5.0,6.3,6.5,0.0,7.52,7.5,7.46,,-2.0,3.8
RA-308,2023,10.0,4.9,6.8,5.4,5.0,7.03125,7.5025,,0.0,-0.09999999999999964
RA-308,2024,10.0,6.5,8.714912280666667,7.083,5.635,7.5,7.1225,7.489282456133334,1.0,1.5999999999999996
RA-313,2023,10.0,3.9,8.7,9.2,2.52,7.65625,7.75,,0.0,-0.19999999999999973
RA-313,2024,5.0,4.833333333333333,9.666666666666666,8.751,5.63,7.8125,8.1675,7.2528500000000005,-1.0,0.9333333333333331
RA-315,2023,5.0,6.3,6.8,0.0,5.0,7.96875,7.8375,,-1.0,3.3
RA-315,2024,5.0,6.833333333333333,5.918518518666667,0.0,7.51,7.5,7.6275,6.0768703704,-1.0,0.5333333333333332
RA-316,2023,10.0,5.7,9.5,10.0,7.52,8.59375,8.96,,0.0,-0.39999999999999947
RA-316,2024,10.0,8.0,10.0,9.168,7.51,7.65625,8.3775,8.708925,0.0,2.3
RA-318,2023,5.0,4.9,8.1,7.9,6.26,7.96875,7.71,,-1.0,-0.8999999999999995
RA-318,2024,5.0,4.666666666666667,9.129629629666667,7.917,7.51,7.34375,7.443333333,7.025000925866668,-1.0,-0.2333333333333334
RA-319,2023,10.0,7.2,9.2,9.6,5.0,8.59375,8.88,,0.0,2.0
RA-319,2024,10.0,5.833333333333333,9.024122807,9.585,7.51,7.34375,7.666666667,7.948699561466667,0.0,-1.3666666666666671
RA-32,2023,10.0,7.9,8.2,0.0,3.77,7.375,6.8775,,0.0,1.8000000000000007
RA-320,2023,10.0,5.5,9.9,9.2,7.52,8.59375,8.96,,0.0,-0.9000000000000004
RA-320,2024,10.0,6.666666666666667,10.0,9.168,7.51,7.65625,8.3775,8.442258333333335,0.0,1.166666666666667
RA-321,2023,10.0,6.2,9.4,8.3,2.52,8.125,8.42,,1.0,1.0
RA-321,2024,10.0,7.166666666666667,9.534706331,7.917,6.26,8.125,7.776666667,8.125807932933334,1.0,0.9666666666666668
RA-322,2023,10.0,5.3,8.3,6.7,2.52,7.96875,8.045,,0.0,0.5999999999999996
RA-324,2023,10.0,8.4,9.0,5.8,2.52,8.125,7.5875,,0.0,1.6000000000000005
RA-325,2023,10.0,5.6,7.1,0.0,5.0,8.125,7.0025,,0.0,-0.40000000000000036
RA-325,2024,10.0,7.0,9.866666666666667,9.168,7.51,8.333333333,7.553333333,8.385133333233336,0.0,1.4000000000000004
RA-326,2023,10.0,8.2,9.4,9.6,3.14,9.0625,9.76,,0.0,-0.8000000000000007
RA-326,2024,10.0,9.333333333333334,8.973112128333334,9.168,6.26,8.875,8.704,8.832389092333335,1.0,1.1333333333333346
RA-330,2023,5.0,3.3,7.2,9.6,6.89,6.71875,5.8275,,-2.0,0.7999999999999998
RA-331,2023,10.0,5.2,8.6,9.6,2.52,7.03125,6.7975,,0.0,1.5
RA-331,2024,5.0,3.5,7.735353535333334,8.751,8.755,6.09375,5.62,6.231045707066668,-1.0,-1.7000000000000002
RA-332,2023,5.0,6.8,8.4,9.2,8.76,8.28125,9.175,,-1.0,-0.7000000000000002
RA-332,2024,10.0,7.0,7.605358505000001,9.585,9.38,8.625,8.706,8.421271701,1.0,0.20000000000000018
RA-336,2023,5.0,5.1,7.5,0.0,6.89,7.34375,7.255,,-1.0,0.0
RA-336,2024,10.0,5.833333333333333,5.512100409000001,7.5,6.26,7.5,7.196,6.834286748466667,0.0,0.7333333333333334
RA-338,2023,10.0,6.7,9.1,8.3,7.52,8.59375,8.38,,0.0,0.9000000000000004
RA-338,2024,10.0,6.833333333333333,7.441643324,9.168,7.51,7.625,8.8375,8.052795331466667,0.0,0.13333333333333286
RA-339,2023,10.0,7.1,8.9,0.0,7.52,7.8125,8.255,,0.0,-1.0
RA-339,2024,10.0,8.166666666666666,7.155537064000001,7.5,5.635,8.0,7.668,7.711540746133334,1.0,1.0666666666666664
RA-340,2023,5.0,8.9,9.6,0.0,2.52,9.166666667,8.505,,-1.0,2.4000000000000004
RA-340,2024,10.0,5.166666666666667,6.585769980666666,7.917,7.51,6.5625,5.83,6.715437329466668,0.0,-3.7333333333333334
RA-342,2023,5.0,6.6,8.6,7.5,7.52,7.96875,8.505,,-2.0,0.0
RA-342,2024,5.0,4.5,7.728174603333334,8.751,6.26,7.65625,7.723333333,6.757026587266667,-1.0,-2.0999999999999996
RA-343,2023,5.0,5.7,7.2,9.2,6.26,7.65625,6.9225,,-2.0,-0.20000000000000018
RA-345,2023,5.0,4.6,6.8,8.8,6.26,8.125,7.1725,,-1.0,0.9999999999999996
RA-346,2023,10.0,6.2,9.4,0.0,8.14,7.96875,7.84,,1.0,-0.7999999999999998
RA-346,2024,10.0,6.166666666666667,9.149206349333333,10.002,2.51,7.96875,8.2525,7.761749603200001,0.0,-0.033333333333333215
RA-347,2023,10.0,7.3,9.5,6.7,2.52,7.8125,7.7925,,0.0,-1.2000000000000002
RA-347,2024,10.0,7.666666666666667,9.673046251999999,8.751,6.885,8.0,7.766,8.384742583733333,1.0,0.36666666666666714
RA-348,2023,5.0,4.4,8.7,10.0,2.52,8.541666667,8.0075,,-1.0,2.6000000000000005
RA-350,2023,5.0,9.0,9.7,10.0,2.52,8.958333333,7.92,,-1.0,2.5
RA-352,2023,10.0,7.2,8.1,9.2,6.26,7.96875,7.17,,0.0,0.20000000000000018
RA-352,2024,10.0,3.1666666666666665,4.453748006333333,8.334,6.26,6.375,6.7925,5.9794829346,1.0,-4.033333333333333
RA-353,2023,10.0,8.4,9.9,8.8,2.52,7.8125,8.67,,0.0,0.9000000000000004
RA-356,2023,10.0,3.4,8.5,9.2,2.52,6.09375,6.5025,,0.0,-1.1999999999999997
RA-356,2024,10.0,5.333333333333333,6.656346749333334,8.334,5.635,5.25,6.5375,6.627336016533334,1.0,1.9333333333333331
RA-357,2023,5.0,8.7,9.6,8.5,7.52,8.75,8.23,,-1.0,0.1999999999999993
RA-357,2024,5.0,7.666666666666667,9.028180354333333,8.751,8.135,7.875,7.0825,7.731569404200001,-1.0,-1.0333333333333323
RA-359,2023,10.0,5.8,9.2,9.6,2.52,7.65625,8.255,,0.0,1.2000000000000002
RA-359,2024,10.0,5.5,7.162698412666667,9.168,6.26,7.5,8.333333333,7.492006349133335,1.0,-0.2999999999999998
RA-360,2023,10.0,4.3,7.3,0.0,2.52,7.34375,7.4225,,0.0,-0.9000000000000004
RA-360,2024,5.0,5.833333333333333,5.618045113,8.334,5.0,7.708333333,6.993333333,6.293175689166667,-1.0,1.5333333333333332
RA-362,2023,10.0,5.1,7.5,0.0,7.52,7.03125,7.0875,,0.0,-2.8000000000000007
RA-363,2023,5.0,6.8,9.9,0.0,2.52,8.541666667,8.673333333,,-1.0,4.8
RA-363,2024,10.0,5.333333333333333,9.523809524,9.585,5.625,7.34375,6.955,7.617803571466666,0.0,-1.4666666666666668
RA-364,2023,10.0,5.8,9.0,8.8,6.89,7.03125,7.505,,0.0,-3.000000000000001
RA-364,2024,10.0,7.5,9.526143791,8.751,7.51,7.96875,7.2075,8.2697037582,0.0,1.7000000000000002
RA-365,2023,10.0,8.7,9.9,10.0,2.52,8.958333333,8.953333333,,0.0,0.8999999999999995
RA-365,2024,10.0,6.666666666666667,10.0,9.585,7.51,8.4375,8.202,8.526983333333334,1.0,-2.0333333333333323
